likes,talking_about_count,created_at
3083723,54325,2013-10-27 00:01:21 +0000
3086553,159043,2013-10-28 00:00:49 +0000
3092235,155020,2013-10-30 00:00:46 +0000
3094956,157485,2013-10-31 00:00:48 +0000
3098530,155502,2013-11-01 00:01:14 +0000
3101893,155502,2013-11-02 00:00:41 +0000
3105434,153451,2013-11-03 00:00:40 +0000
3108935,42559,2013-11-04 00:00:53 +0000
3112070,43021,2013-11-05 00:00:58 +0000
3115096,44469,2013-11-06 00:00:59 +0000
3118363,42552,2013-11-07 00:01:03 +0000
3121844,42549,2013-11-08 00:01:00 +0000
3125282,44231,2013-11-09 00:00:53 +0000
3128877,44367,2013-11-10 00:01:26 +0000
3132200,46404,2013-11-11 00:00:58 +0000
3135466,45681,2013-11-12 00:01:12 +0000
3138686,45589,2013-11-13 00:00:42 +0000
3142053,46617,2013-11-14 00:00:43 +0000
3145537,47719,2013-11-15 00:00:52 +0000
3148979,47719,2013-11-16 00:00:44 +0000
3152171,48525,2013-11-17 00:01:59 +0000
3155286,49063,2013-11-18 00:00:51 +0000
3158044,48290,2013-11-19 00:02:02 +0000
3160596,48290,2013-11-20 00:03:20 +0000
3163178,48118,2013-11-21 00:03:36 +0000
3165832,47783,2013-11-22 00:04:14 +0000
3168485,46713,2013-11-23 00:00:29 +0000
3171435,45193,2013-11-24 00:00:40 +0000
3174046,44240,2013-11-25 00:00:43 +0000
3176393,47097,2013-11-26 00:00:44 +0000
3178727,47780,2013-11-27 00:00:25 +0000
3181089,46545,2013-11-28 00:00:40 +0000
3183717,44550,2013-11-29 00:01:18 +0000
3186238,43218,2013-11-30 00:01:02 +0000
3188807,39088,2013-12-01 00:01:05 +0000
3191246,32087,2013-12-02 00:01:04 +0000
3193546,28318,2013-12-03 00:01:15 +0000
3196097,28318,2013-12-04 00:01:20 +0000
3198851,27380,2013-12-05 00:01:20 +0000
3201347,27008,2013-12-06 00:01:09 +0000
3203764,29627,2013-12-07 00:01:22 +0000
3205998,29627,2013-12-08 00:01:08 +0000
3208218,29824,2013-12-09 00:01:28 +0000
3210608,29824,2013-12-10 00:01:11 +0000
3213470,29497,2013-12-11 00:01:11 +0000
3459850,29279,2013-12-12 00:01:37 +0000
3528616,29279,2013-12-13 00:01:21 +0000
3531550,26935,2013-12-14 00:01:34 +0000
3534709,266434,2013-12-15 00:01:34 +0000
3538558,291828,2013-12-16 00:01:26 +0000
3541565,293549,2013-12-17 00:01:19 +0000
3550365,293549,2013-12-18 00:01:16 +0000
3553686,301746,2013-12-19 00:01:15 +0000
3557151,301746,2013-12-20 00:01:27 +0000
3625040,302829,2013-12-21 00:01:09 +0000
3628174,65218,2013-12-22 00:01:22 +0000
3631477,60320,2013-12-23 00:01:04 +0000
3634720,60331,2013-12-24 00:01:14 +0000
3637696,60169,2013-12-25 00:01:11 +0000
3640603,55084,2013-12-26 00:01:24 +0000
3643891,55545,2013-12-27 00:01:03 +0000
3647566,56126,2013-12-28 00:01:04 +0000
3651283,60460,2013-12-29 00:01:02 +0000
3654687,45739,2013-12-30 00:01:06 +0000
3658642,47952,2013-12-31 00:01:10 +0000
3662058,49026,2014-01-01 00:01:18 +0000
3665263,50899,2014-01-02 00:01:15 +0000
3668465,51042,2014-01-03 00:01:07 +0000
3671450,52305,2014-01-04 00:01:03 +0000
3674487,48930,2014-01-05 00:01:22 +0000
3677616,46268,2014-01-06 00:01:05 +0000
3680590,46268,2014-01-07 00:01:16 +0000
3683521,43755,2014-01-08 00:01:23 +0000
3686541,43152,2014-01-09 00:01:11 +0000
3689623,43152,2014-01-10 00:01:03 +0000
3692687,41964,2014-01-11 00:01:12 +0000
3696457,44820,2014-01-12 00:01:23 +0000
3700177,45386,2014-01-13 00:01:20 +0000
3703682,45386,2014-01-14 00:01:21 +0000
3707568,46777,2014-01-15 00:01:10 +0000
3711385,47679,2014-01-16 00:01:15 +0000
3715585,49134,2014-01-17 00:01:09 +0000
3720210,46169,2014-01-18 00:01:26 +0000
3724032,46169,2014-01-19 00:01:11 +0000
3727537,46169,2014-01-20 00:01:08 +0000
3730845,46169,2014-01-21 00:01:08 +0000
3734462,46169,2014-01-22 00:01:11 +0000
3738047,46169,2014-01-23 00:01:10 +0000
3741730,46951,2014-01-24 00:01:07 +0000
3745672,46951,2014-01-25 00:02:02 +0000
3749399,46951,2014-01-26 00:01:19 +0000
3753098,45648,2014-01-27 00:01:17 +0000
3756498,45648,2014-01-28 00:01:10 +0000
3760150,45648,2014-01-29 00:01:14 +0000
3763894,45648,2014-01-30 00:01:04 +0000
3767856,40638,2014-01-31 00:01:10 +0000
3772365,40638,2014-02-01 00:01:20 +0000
3778793,40638,2014-02-02 00:01:03 +0000
3788122,40638,2014-02-03 00:01:01 +0000
3797400,65334,2014-02-04 00:01:16 +0000
3809374,65334,2014-02-05 01:17:50 +0000
3818477,65334,2014-02-06 00:01:35 +0000
3824003,65334,2014-02-07 00:01:18 +0000
3828926,178255,2014-02-08 00:01:22 +0000
3834979,269195,2014-02-09 00:01:13 +0000
3840387,285667,2014-02-10 00:01:19 +0000
3844354,285250,2014-02-11 00:00:59 +0000
3848473,256373,2014-02-12 00:01:03 +0000
3852721,256373,2014-02-13 00:01:04 +0000
3857931,193442,2014-02-14 00:01:12 +0000
3862802,193442,2014-02-15 00:01:20 +0000
3868660,82223,2014-02-16 00:01:00 +0000
3874297,82223,2014-02-17 00:01:14 +0000
3879429,64920,2014-02-18 00:01:04 +0000
3884780,57354,2014-02-19 00:01:03 +0000
3943425,60612,2014-02-20 00:01:15 +0000
3951465,64248,2014-02-21 00:01:18 +0000
3957157,64248,2014-02-22 00:01:19 +0000
3963519,68926,2014-02-23 00:01:23 +0000
3969452,68926,2014-02-24 00:01:13 +0000
3975436,68926,2014-02-25 00:01:20 +0000
3982561,68926,2014-02-26 00:01:23 +0000
3989816,78879,2014-02-27 00:01:09 +0000
3996472,76988,2014-02-28 00:01:18 +0000
4002426,78530,2014-03-01 00:01:26 +0000
4007517,87036,2014-03-02 00:01:17 +0000
4012190,81593,2014-03-03 00:01:13 +0000
4016470,77069,2014-03-04 00:00:57 +0000
4020304,73629,2014-03-05 00:01:17 +0000
4023959,73629,2014-03-06 00:01:03 +0000
4027699,59974,2014-03-07 00:01:15 +0000
4032224,52474,2014-03-08 00:01:17 +0000
4035975,51744,2014-03-09 00:01:12 +0000
4039223,56120,2014-03-10 00:00:55 +0000
4042078,58688,2014-03-11 00:00:53 +0000
4045160,60938,2014-03-12 00:01:24 +0000
4048174,61320,2014-03-13 00:00:59 +0000
4051452,60713,2014-03-14 00:01:11 +0000
4056391,59551,2014-03-15 00:01:14 +0000
4061451,55333,2014-03-16 00:00:58 +0000
4066369,55333,2014-03-17 00:01:00 +0000
