likes,talking_about_count,created_at
34018614,198405,2013-10-24 00:01:01 +0000
34017906,172894,2013-10-25 00:01:36 +0000
34017735,173491,2013-10-26 00:01:25 +0000
34017314,172581,2013-10-27 00:01:37 +0000
34016961,163288,2013-10-28 00:01:05 +0000
34017549,166808,2013-10-30 00:01:03 +0000
34017215,195905,2013-10-31 00:01:05 +0000
34016384,194192,2013-11-01 00:01:32 +0000
34015655,194192,2013-11-02 00:00:59 +0000
34014569,230071,2013-11-03 00:00:56 +0000
34014487,240819,2013-11-04 00:01:09 +0000
34014259,248149,2013-11-05 00:01:15 +0000
34013463,231784,2013-11-06 00:01:15 +0000
34014553,218560,2013-11-07 00:01:23 +0000
34013977,228614,2013-11-08 00:01:17 +0000
34013938,227110,2013-11-09 00:01:10 +0000
34013899,198888,2013-11-10 00:01:42 +0000
34013742,183980,2013-11-11 00:01:14 +0000
34013557,165043,2013-11-12 00:01:30 +0000
34013893,165043,2013-11-13 00:00:57 +0000
34015113,203762,2013-11-14 00:01:01 +0000
34016422,218526,2013-11-15 00:01:08 +0000
34019291,205778,2013-11-16 00:01:00 +0000
34021001,205778,2013-11-17 00:02:14 +0000
34023069,212871,2013-11-18 00:01:06 +0000
34024233,221302,2013-11-19 00:02:17 +0000
34025777,230487,2013-11-20 00:03:34 +0000
34026667,233868,2013-11-21 00:03:50 +0000
34028848,188077,2013-11-22 00:04:29 +0000
34031702,187959,2013-11-23 00:00:43 +0000
34033573,206117,2013-11-24 00:00:54 +0000
34036206,202943,2013-11-25 00:00:57 +0000
34073112,195942,2013-11-26 00:00:57 +0000
34088256,187733,2013-11-27 00:00:40 +0000
34099882,189129,2013-11-28 00:00:53 +0000
34111502,229455,2013-11-29 00:00:54 +0000
34144282,259939,2013-11-30 00:00:38 +0000
34149298,295438,2013-12-01 00:00:41 +0000
34151484,295438,2013-12-02 00:00:39 +0000
34153078,315533,2013-12-03 00:00:51 +0000
34197154,315533,2013-12-04 00:00:56 +0000
34323045,300163,2013-12-05 00:00:56 +0000
34350510,255274,2013-12-06 00:00:44 +0000
34353702,302083,2013-12-07 00:00:57 +0000
34356715,302083,2013-12-08 00:00:42 +0000
34358654,331093,2013-12-09 00:01:02 +0000
34361045,331093,2013-12-10 00:00:45 +0000
34363631,302296,2013-12-11 00:00:45 +0000
34366815,302876,2013-12-12 00:01:07 +0000
34370380,202773,2013-12-13 00:00:51 +0000
34373797,114149,2013-12-14 00:01:06 +0000
34377485,114149,2013-12-15 00:01:04 +0000
34380649,103571,2013-12-16 00:00:58 +0000
34384298,112737,2013-12-17 00:00:50 +0000
34387561,117626,2013-12-18 00:00:48 +0000
34390689,118016,2013-12-19 00:00:49 +0000
34394280,118016,2013-12-20 00:01:00 +0000
34397716,129015,2013-12-21 00:00:43 +0000
34401115,146521,2013-12-22 00:00:55 +0000
34405542,137272,2013-12-23 00:00:38 +0000
34409510,129298,2013-12-24 00:00:46 +0000
34412998,137253,2013-12-25 00:00:44 +0000
34414997,155111,2013-12-26 00:00:58 +0000
34417454,155111,2013-12-27 00:00:38 +0000
34420575,135728,2013-12-28 00:00:40 +0000
34423455,128101,2013-12-29 00:00:37 +0000
34425716,135206,2013-12-30 00:00:41 +0000
34427957,132732,2013-12-31 00:00:44 +0000
34429658,123519,2014-01-01 00:00:53 +0000
34431460,104555,2014-01-02 00:00:50 +0000
34433527,92449,2014-01-03 00:00:39 +0000
34435770,93351,2014-01-04 00:00:38 +0000
34438009,93351,2014-01-05 00:00:54 +0000
34440560,78913,2014-01-06 00:00:39 +0000
34442844,77522,2014-01-07 00:00:47 +0000
34444723,77522,2014-01-08 00:00:58 +0000
34446743,71369,2014-01-09 00:00:43 +0000
34448637,71369,2014-01-10 00:00:37 +0000
34450779,74797,2014-01-11 00:00:44 +0000
34453565,71714,2014-01-12 00:00:56 +0000
34456353,73625,2014-01-13 00:00:53 +0000
34457736,74338,2014-01-14 00:00:54 +0000
34459674,73660,2014-01-15 00:00:43 +0000
34458932,67686,2014-01-16 00:00:46 +0000
34460298,64654,2014-01-17 00:00:41 +0000
34461344,65471,2014-01-18 00:00:57 +0000
34462600,65471,2014-01-19 00:00:42 +0000
34463975,65471,2014-01-20 00:00:42 +0000
34465258,65471,2014-01-21 00:00:40 +0000
34466993,65471,2014-01-22 00:00:43 +0000
34468740,61741,2014-01-23 00:00:44 +0000
34470346,61741,2014-01-24 00:00:41 +0000
34471522,61741,2014-01-25 00:01:32 +0000
34474530,61741,2014-01-26 00:00:54 +0000
34478197,64143,2014-01-27 00:00:50 +0000
34481023,64143,2014-01-28 00:00:42 +0000
34483041,64143,2014-01-29 00:00:47 +0000
34484186,64143,2014-01-30 00:00:38 +0000
34485927,83557,2014-01-31 00:00:43 +0000
34487463,83557,2014-02-01 00:00:53 +0000
34489155,83557,2014-02-02 00:00:36 +0000
34490634,83557,2014-02-03 00:00:35 +0000
34491890,60070,2014-02-04 00:00:49 +0000
34493495,60070,2014-02-05 01:17:22 +0000
34495037,60070,2014-02-06 00:01:08 +0000
34495926,60070,2014-02-07 00:00:52 +0000
34497545,57063,2014-02-08 00:00:56 +0000
34499473,57340,2014-02-09 00:00:48 +0000
34501137,59356,2014-02-10 00:00:54 +0000
34502776,70947,2014-02-11 00:00:33 +0000
34504778,78625,2014-02-12 00:00:37 +0000
34506059,78625,2014-02-13 00:00:39 +0000
34507567,85028,2014-02-14 00:00:48 +0000
34505444,85028,2014-02-15 00:00:54 +0000
34505394,126070,2014-02-16 00:00:35 +0000
34505716,126070,2014-02-17 00:00:48 +0000
34505893,121245,2014-02-18 00:00:38 +0000
34506703,118496,2014-02-19 00:00:38 +0000
34507397,112978,2014-02-20 00:00:50 +0000
34508021,87504,2014-02-21 00:00:52 +0000
34508311,87504,2014-02-22 00:00:52 +0000
34511133,76454,2014-02-23 00:00:50 +0000
34511489,76454,2014-02-24 00:00:48 +0000
34511808,76454,2014-02-25 00:00:53 +0000
34512426,76454,2014-02-26 00:00:58 +0000
34513683,61196,2014-02-27 00:00:42 +0000
34514539,59664,2014-02-28 00:00:51 +0000
34515201,47917,2014-03-01 00:01:01 +0000
34515973,54663,2014-03-02 00:00:52 +0000
34516541,55607,2014-03-03 00:00:47 +0000
34517410,51764,2014-03-04 00:00:30 +0000
34517915,51093,2014-03-05 00:00:49 +0000
34517930,51093,2014-03-06 00:00:37 +0000
34517648,48024,2014-03-07 00:00:50 +0000
34518081,41065,2014-03-08 00:00:52 +0000
34517236,40314,2014-03-09 00:00:47 +0000
34516590,40176,2014-03-10 00:00:30 +0000
34515769,38982,2014-03-11 00:00:27 +0000
34514877,36762,2014-03-12 00:00:58 +0000
34514210,34299,2014-03-13 00:00:33 +0000
34513346,32580,2014-03-14 00:00:46 +0000
34512610,35196,2014-03-15 00:00:48 +0000
34512088,33951,2014-03-16 00:00:33 +0000
34511627,33951,2014-03-17 00:00:38 +0000
