likes,talking_about_count,created_at
1119296,13292,2013-11-07 00:01:40 +0000
1119739,15816,2013-11-08 00:01:34 +0000
1120096,10648,2013-11-09 00:01:26 +0000
1120443,7614,2013-11-10 00:01:58 +0000
1120795,7642,2013-11-11 00:01:30 +0000
1121142,7661,2013-11-12 00:01:45 +0000
1121453,7608,2013-11-13 00:01:15 +0000
1121815,7063,2013-11-14 00:01:17 +0000
1122234,4204,2013-11-15 00:01:24 +0000
1122650,3428,2013-11-16 00:01:16 +0000
1123051,3503,2013-11-17 00:02:30 +0000
1123582,3480,2013-11-18 00:01:22 +0000
1124173,3640,2013-11-19 00:02:34 +0000
1124725,3874,2013-11-20 00:03:51 +0000
1125253,4182,2013-11-21 00:04:10 +0000
1125760,4938,2013-11-22 00:04:45 +0000
1126199,5428,2013-11-23 00:00:59 +0000
1126628,5438,2013-11-24 00:01:10 +0000
1126964,5435,2013-11-25 00:01:12 +0000
1127342,5344,2013-11-26 00:01:14 +0000
1127771,5155,2013-11-27 00:00:56 +0000
1128154,5106,2013-11-28 00:01:10 +0000
1128479,4467,2013-11-29 00:01:10 +0000
1128816,3892,2013-11-30 00:00:54 +0000
1129139,3845,2013-12-01 00:00:57 +0000
1129477,3736,2013-12-02 00:00:56 +0000
1129885,3628,2013-12-03 00:01:07 +0000
1130229,3607,2013-12-04 00:01:12 +0000
1130632,3388,2013-12-05 00:01:12 +0000
1131091,3388,2013-12-06 00:01:01 +0000
1131454,3258,2013-12-07 00:01:14 +0000
1131755,3258,2013-12-08 00:00:59 +0000
1132036,3496,2013-12-09 00:01:19 +0000
1132365,3496,2013-12-10 00:01:02 +0000
1132757,3476,2013-12-11 00:01:02 +0000
1133166,3409,2013-12-12 00:01:27 +0000
1133435,3567,2013-12-13 00:01:11 +0000
1133727,3339,2013-12-14 00:01:24 +0000
1134034,3123,2013-12-15 00:01:24 +0000
1134358,3109,2013-12-16 00:01:17 +0000
1134708,3145,2013-12-17 00:01:10 +0000
1135081,3188,2013-12-18 00:01:06 +0000
1135526,3191,2013-12-19 00:01:07 +0000
1136161,3208,2013-12-20 00:01:18 +0000
1136691,6897,2013-12-21 00:01:00 +0000
1137146,13581,2013-12-22 00:01:13 +0000
1137575,19106,2013-12-23 00:00:55 +0000
1138029,25522,2013-12-24 00:01:04 +0000
1138218,31264,2013-12-25 00:01:01 +0000
1138400,34112,2013-12-26 00:01:15 +0000
1138657,34112,2013-12-27 00:00:55 +0000
1138961,30066,2013-12-28 00:00:56 +0000
1139280,23541,2013-12-29 00:00:54 +0000
1139561,18055,2013-12-30 00:00:58 +0000
1139820,11496,2013-12-31 00:01:01 +0000
1140043,5515,2014-01-01 00:01:10 +0000
1140234,2414,2014-01-02 00:01:07 +0000
1140560,2685,2014-01-03 00:00:57 +0000
1140910,3050,2014-01-04 00:00:54 +0000
1141221,3165,2014-01-05 00:01:11 +0000
1141567,3202,2014-01-06 00:00:56 +0000
1141925,3263,2014-01-07 00:01:05 +0000
1142446,3341,2014-01-08 00:01:13 +0000
1142917,3341,2014-01-09 00:01:01 +0000
1143375,4033,2014-01-10 00:00:53 +0000
1143887,4151,2014-01-11 00:01:01 +0000
1144408,4462,2014-01-12 00:01:13 +0000
1144882,4660,2014-01-13 00:01:10 +0000
1145402,4840,2014-01-14 00:01:12 +0000
1145954,4982,2014-01-15 00:01:00 +0000
1146471,4624,2014-01-16 00:01:05 +0000
1146993,4836,2014-01-17 00:00:59 +0000
1147484,4855,2014-01-18 00:01:15 +0000
1147922,4855,2014-01-19 00:01:00 +0000
1148278,4855,2014-01-20 00:00:58 +0000
1148683,4855,2014-01-21 00:00:57 +0000
1149136,4855,2014-01-22 00:01:01 +0000
1149552,4641,2014-01-23 00:01:01 +0000
1149982,4641,2014-01-24 00:00:57 +0000
1150404,4641,2014-01-25 00:01:49 +0000
1150821,4641,2014-01-26 00:01:10 +0000
1151216,4548,2014-01-27 00:01:06 +0000
1151678,4548,2014-01-28 00:00:59 +0000
1152150,4548,2014-01-29 00:01:04 +0000
1152624,4548,2014-01-30 00:00:55 +0000
1153162,4972,2014-01-31 00:01:00 +0000
1153701,4972,2014-02-01 00:01:10 +0000
1154143,4972,2014-02-02 00:00:52 +0000
1154537,4972,2014-02-03 00:00:51 +0000
1154933,4180,2014-02-04 00:01:06 +0000
1155373,4180,2014-02-05 01:17:39 +0000
1155809,4180,2014-02-06 00:01:24 +0000
1156228,4180,2014-02-07 00:01:08 +0000
1156648,4120,2014-02-08 00:01:13 +0000
1157024,3917,2014-02-09 00:01:03 +0000
1157390,3840,2014-02-10 00:01:10 +0000
1157818,3593,2014-02-11 00:00:49 +0000
1158276,3518,2014-02-12 00:00:53 +0000
1158725,3518,2014-02-13 00:00:54 +0000
1159120,3493,2014-02-14 00:01:03 +0000
1159463,3721,2014-02-15 00:01:10 +0000
1159758,3767,2014-02-16 00:00:51 +0000
1160112,3767,2014-02-17 00:01:04 +0000
1160572,4011,2014-02-18 00:00:55 +0000
1161070,4073,2014-02-19 00:00:54 +0000
1161738,4073,2014-02-20 00:01:06 +0000
1162467,4045,2014-02-21 00:01:08 +0000
1162988,4045,2014-02-22 00:01:09 +0000
1163521,4405,2014-02-23 00:01:13 +0000
1163951,4405,2014-02-24 00:01:04 +0000
1164406,4405,2014-02-25 00:01:10 +0000
1164925,4583,2014-02-26 00:01:14 +0000
1165496,4738,2014-02-27 00:00:59 +0000
1166007,4779,2014-02-28 00:01:07 +0000
